url,group_id,unique_value_present,unique_value_types,location_specific_value,service_specific_value,product_specific_value,process_specific_value,shipping_or_meetup_value,district_or_area_value,original_faq_value,original_example_value,business_value,user_value,evidence
"/รับซื้อ/รับซื้อ-ups-อุบลราชธานี","G-SA-รับซื้อ-ups","partial","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","medium","visible_words=224; template_family=G-SA-รับซื้อ-ups; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-กาฬสินธุ์","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=232; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ขอนแก่น","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=226; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ชัยภูมิ","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=229; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-นครพนม","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=226; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-นครราชสีมา","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=232; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-บึงกาฬ","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=229; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-บุรีรัมย์","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=229; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-มหาสารคาม","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=226; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-มุกดาหาร","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=229; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ยโสธร","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=226; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ร้อยเอ็ด","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=229; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-เลย","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=226; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ศรีสะเกษ","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=232; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-สกลนคร","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=226; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-สุรินทร์","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=229; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-หนองคาย","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=226; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-หนองบัวลำภู","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=232; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อำนาจเจริญ","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=226; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อุดรธานี","G-SA-OTHER","low","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","low","visible_words=229; template_family=G-SA-OTHER; trust=no"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อุบลราชธานี","G-SA-OTHER","partial","province-name-swap;district-list;cta-to-hub","district-list-only","service-label-in-template","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","medium","visible_words=229; template_family=G-SA-OTHER; trust=no"
"/blog/ขาย-iphone-มือสอง-ต้องเตรียมอะไรบ้าง","G-BLOG-THIN","partial","informational-topic","province-name-only","n/a","n/a","generic-eval-steps","none","no","layout-faq-possible","none","medium","medium","visible_words=211; template_family=G-BLOG-THIN; trust=no"
"/blog/คอมบริษัทเก่า-ขายยังไง","G-BLOG-THIN","partial","informational-topic","province-name-only","n/a","n/a","generic-eval-steps","generic-conditional-pickup","no","layout-faq-possible","none","medium","medium","visible_words=182; template_family=G-BLOG-THIN; trust=no"
"/blog/โน๊ตบุ๊คเสีย-ขายได้ไหม","G-BLOG-THIN","partial","informational-topic","province-name-only","n/a","n/a","generic-eval-steps","none","no","layout-faq-possible","none","medium","medium","visible_words=186; template_family=G-BLOG-THIN; trust=no"
"/blog/รับซื้อสินค้าไอทีถึงที่-ปลอดภัยไหม","G-BLOG-THIN","partial","informational-topic","province-name-only","n/a","n/a","generic-eval-steps","generic-conditional-pickup","no","layout-faq-possible","none","medium","medium","visible_words=202; template_family=G-BLOG-THIN; trust=no"
"/blog/วิธีเช็กราคาก่อนขายโน๊ตบุ๊คมือสอง","G-BLOG-THIN","partial","informational-topic","province-name-only","n/a","n/a","generic-eval-steps","none","no","layout-faq-possible","none","medium","medium","visible_words=257; template_family=G-BLOG-THIN; trust=no"
"/blog/วิธีเตรียมเครื่องก่อนขายสินค้าไอที","G-BLOG-THIN","partial","informational-topic","province-name-only","n/a","n/a","generic-eval-steps","none","no","layout-faq-possible","none","medium","medium","visible_words=184; template_family=G-BLOG-THIN; trust=no"
"/contact","G-UTILITY","yes","navigational-legal","district-list-only","n/a","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","high","visible_words=205; template_family=G-UTILITY; trust=no"
"/privacy-policy","G-UTILITY","yes","navigational-legal","district-list-only","n/a","n/a","generic-eval-steps","generic-conditional-pickup","yes-list","layout-faq-possible","none","medium","high","visible_words=293; template_family=G-UTILITY; trust=no"
