url,page_type,title_flag,description_flag,classification,title_action,description_action,evidence,gsc_available,risk,decision
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-อำนาจเจริญ","service-x-location","LONG","OK","KEEP_VALID_LONG_TITLE","KEEP","KEEP","critical_terms_front_loaded_length_signal_only;desc_not_flagged","no","none","KEEP"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-อุดรธานี","service-x-location","LONG","OK","KEEP_VALID_LONG_TITLE","KEEP","KEEP","critical_terms_front_loaded_length_signal_only;desc_not_flagged","no","none","KEEP"
"/รับซื้อ/รับซื้ออุปกรณ์คอมพิวเตอร์-อุบลราชธานี","service-x-location","LONG","OK","KEEP_VALID_LONG_TITLE","KEEP","KEEP","critical_terms_front_loaded_length_signal_only;desc_not_flagged","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-กาฬสินธุ์","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ขอนแก่น","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ชัยภูมิ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-นครพนม","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-นครราชสีมา","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-บึงกาฬ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-บุรีรัมย์","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-มหาสารคาม","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-มุกดาหาร","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ยโสธร","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ร้อยเอ็ด","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-ศรีสะเกษ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สกลนคร","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-สุรินทร์","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองคาย","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-หนองบัวลำภู","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อำนาจเจริญ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุดรธานี","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-อุบลราชธานี","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเครื่องใช้ไฟฟ้า-เลย","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-กาฬสินธุ์","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ขอนแก่น","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ชัยภูมิ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-นครพนม","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-นครราชสีมา","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บึงกาฬ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-บุรีรัมย์","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มหาสารคาม","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-มุกดาหาร","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ยโสธร","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ร้อยเอ็ด","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-ศรีสะเกษ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สกลนคร","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-สุรินทร์","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองคาย","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-หนองบัวลำภู","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อำนาจเจริญ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุดรธานี","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-อุบลราชธานี","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อเฟอร์นิเจอร์-เลย","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-กาฬสินธุ์","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-ขอนแก่น","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-ชัยภูมิ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-นครพนม","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-นครราชสีมา","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-บึงกาฬ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-บุรีรัมย์","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-มหาสารคาม","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-มุกดาหาร","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-ยโสธร","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-ร้อยเอ็ด","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-ศรีสะเกษ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-สกลนคร","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-สุรินทร์","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-หนองคาย","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-หนองบัวลำภู","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-อำนาจเจริญ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-อุดรธานี","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-อุบลราชธานี","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโดรน-เลย","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อุบลราชธานี","service-x-location","LONG","LONG","BOILERPLATE_OVERLOAD","EDIT","EDIT","payment_process_boilerplate_in_title_pushes_differentiators_or_wastes_serp_space;long_but_value_proposition_readable_or_truncates_safely;applied_in_batch_10","no","low-medium","EDIT_BOTH"
"/รับซื้อ/รับซื้อโน๊ตบุ๊คเกมมิ่ง-หนองบัวลำภู","service-x-location","LONG","OK","KEEP_VALID_LONG_TITLE","KEEP","KEEP","critical_terms_front_loaded_length_signal_only;desc_not_flagged","no","none","KEEP"
"/รับซื้อ/รับซื้อโน๊ตบุ๊คเกมมิ่ง-อุบลราชธานี","service-x-location","LONG","OK","KEEP_VALID_LONG_TITLE","KEEP","KEEP","critical_terms_front_loaded_length_signal_only;desc_not_flagged","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-กาฬสินธุ์","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ขอนแก่น","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ชัยภูมิ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-นครพนม","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-นครราชสีมา","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-บึงกาฬ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-บุรีรัมย์","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-มหาสารคาม","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-มุกดาหาร","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ยโสธร","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ร้อยเอ็ด","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-ศรีสะเกษ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-สกลนคร","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-สุรินทร์","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-หนองคาย","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-หนองบัวลำภู","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อำนาจเจริญ","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อุดรธานี","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-อุบลราชธานี","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อ/รับเหมาประมูลอุปกรณ์ไอที-เลย","service-x-location","LONG","LONG","KEEP_BOTH_VALID","KEEP","KEEP","logistics_phrase_at_end_location_early_valid_if_truncated;long_but_value_proposition_readable_or_truncates_safely","no","none","KEEP"
"/รับซื้อสินค้าไอที","utility-hub","LONG","OK","SEMANTIC_REPETITION","EDIT","KEEP","รับซื้อ_appears_twice_without_new_meaning;desc_not_flagged;applied_in_batch_10","no","low-medium","EDIT_TITLE"
